fecha_siniestro,fecha_pago,estado_siniestro,valor_pagado,reserva,edad,genero,uso_vehiculo,valor_asegurado,antiguedad_vehiculo,ciudad,marca,modelo
2018-08-25,2021-01-25,Cerrado,1822749,0,65,F,Particular,96188691,3,Barranquilla,Renault,2000
2019-12-02,2020-04-02,Cerrado,766644,0,21,F,Particular,31977536,0,Barranquilla,Renault,2021
2019-07-29,2020-02-29,Cerrado,2962370,0,35,M,Particular,28663125,18,Barranquilla,Chevrolet,2023
2022-09-17,2024-01-17,Cerrado,1148103,0,29,M,Particular,103861986,14,Cali,Chevrolet,2000
2020-02-10,2022-09-10,Cerrado,1960537,0,38,F,Comercial,35227973,14,Bogota,Nissan,2016
2022-10-31,2023-07-31,Cerrado,31558193,0,64,M,Comercial,55906917,5,Medellin,Toyota,2018
2018-08-11,2020-12-11,Cerrado,779174,0,60,F,Comercial,71232429,5,Bogota,Mazda,2003
2021-01-27,2021-06-27,Cerrado,2188790,0,73,F,Particular,31696065,14,Medellin,Nissan,2004
2024-05-09,,Abierto,0,1373408,74,F,Particular,76191189,13,Medellin,Renault,2009
2021-11-23,2021-12-23,Cerrado,33306997,0,53,F,Comercial,90742734,12,Barranquilla,Chevrolet,2001
2022-03-21,2022-10-21,Cerrado,1742690,0,61,F,Particular,63587058,5,Medellin,Nissan,2018
2023-06-29,2023-06-29,Cerrado,761290,0,31,M,Comercial,34513151,7,Barranquilla,Nissan,2017
2019-03-06,2019-06-06,Cerrado,1932814,0,27,F,Particular,104690484,16,Barranquilla,Toyota,2001
2019-06-07,2020-02-07,Cerrado,1019721,0,52,M,Particular,75234188,9,Barranquilla,Mazda,2004
2021-10-03,2021-12-03,Cerrado,2651030,0,29,F,Particular,114296293,5,Cali,Renault,2019
2022-04-24,2022-06-24,Cerrado,1922668,0,39,F,Particular,84317517,17,Bogota,Mazda,2009
2024-11-03,2024-11-03,Cerrado,2609733,0,37,M,Particular,77619216,18,Bogota,Mazda,2013
2023-05-29,2024-02-29,Cerrado,717516,0,58,F,Particular,31584167,12,Barranquilla,Nissan,2005
2023-09-21,2024-02-21,Cerrado,1728172,0,56,M,Particular,85912816,9,Cartagena,Mazda,2016
2022-10-05,2024-07-05,Cerrado,1185292,0,19,M,Particular,56026161,19,Bogota,Nissan,2008
2018-04-04,2018-08-04,Cerrado,1855231,0,19,F,Particular,22935482,12,Cartagena,Mazda,2003
2024-12-08,,Abierto,0,2738737,29,M,Particular,74289302,14,Cali,Toyota,2010
2021-03-19,2021-09-19,Cerrado,1856349,0,53,M,Particular,116353420,17,Barranquilla,Nissan,2007
2019-05-14,2020-11-14,Cerrado,974390,0,50,M,Particular,48459524,13,Cali,Mazda,2017
2024-08-15,2024-11-15,Cerrado,33923494,0,25,M,Particular,98228532,7,Cali,Mazda,2001
2020-09-07,2020-09-07,Cerrado,1742489,0,65,F,Particular,102068479,5,Bogota,Toyota,2020
2019-04-30,2019-11-30,Cerrado,2794902,0,43,M,Particular,110566412,6,Cali,Chevrolet,2014
2019-10-27,2020-11-27,Cerrado,1838451,0,67,F,Particular,73212873,11,Cali,Mazda,2005
2019-09-20,2020-03-20,Cerrado,2948567,0,71,F,Particular,23391311,3,Cali,Renault,2021
2022-08-12,2022-12-12,Cerrado,1941695,0,66,F,Comercial,55542978,11,Cali,Mazda,2009
2020-01-02,2020-08-02,Cerrado,35977144,0,66,F,Particular,31930109,3,Cartagena,Chevrolet,2001
2018-07-11,2021-06-11,Cerrado,1804220,0,69,M,Comercial,59516000,14,Barranquilla,Mazda,2013
2022-11-04,2023-06-04,Cerrado,1314188,0,70,M,Comercial,71988696,12,Medellin,Nissan,2017
2021-05-29,2021-08-29,Cerrado,1141153,0,20,M,Particular,97722876,4,Medellin,Nissan,2023
2020-12-06,2021-03-06,Cerrado,36000142,0,38,F,Particular,115124267,7,Cartagena,Nissan,2013
2023-12-15,,Abierto,0,857118,19,M,Particular,41278504,1,Cartagena,Mazda,2004
2019-11-27,2021-03-27,Cerrado,36846931,0,57,F,Particular,63449653,11,Cali,Chevrolet,2006
2021-02-13,2021-05-13,Cerrado,2570142,0,26,F,Particular,86977290,4,Barranquilla,Nissan,2001
2019-07-18,2019-10-18,Cerrado,2827119,0,47,F,Particular,104504797,1,Cali,Chevrolet,2008
2024-08-10,,Abierto,0,1394014,52,M,Particular,112593761,3,Barranquilla,Nissan,2016
2024-09-06,,Abierto,0,2260781,38,F,Particular,71829284,13,Cali,Nissan,2005
2018-01-23,2018-06-23,Cerrado,2718145,0,41,F,Comercial,28951715,19,Bogota,Renault,2007
2019-03-21,2019-05-21,Cerrado,31998386,0,71,M,Particular,32518437,13,Medellin,Toyota,2006
2020-02-16,2020-04-16,Cerrado,2969081,0,69,F,Comercial,107097776,19,Barranquilla,Chevrolet,2002
2023-08-07,2024-05-07,Cerrado,2810296,0,52,M,Particular,69772708,3,Medellin,Mazda,2002
2019-12-09,2020-07-09,Cerrado,1993190,0,66,F,Particular,118666480,17,Bogota,Nissan,2001
2019-03-09,2019-10-09,Cerrado,1766866,0,54,M,Particular,69287428,18,Medellin,Mazda,2014
2019-04-18,2019-06-18,Cerrado,1219589,0,74,M,Comercial,119587123,13,Cartagena,Nissan,2021
2018-02-17,2018-03-17,Cerrado,1865992,0,18,F,Comercial,20321203,3,Cali,Chevrolet,2011
2023-03-30,2023-03-30,Cerrado,1359939,0,41,F,Particular,116907005,4,Barranquilla,Mazda,2012
2021-01-10,2023-02-10,Cerrado,733395,0,62,F,Comercial,99250027,9,Bogota,Renault,2008
2024-04-29,2024-08-29,Cerrado,34557435,0,43,F,Particular,70113995,12,Medellin,Renault,2018
2023-03-06,2023-12-06,Cerrado,1161754,0,28,F,Comercial,21969244,19,Cartagena,Nissan,2002
2018-12-24,2020-09-24,Cerrado,2021763,0,64,M,Particular,88782281,6,Medellin,Mazda,2003
2019-07-22,2020-02-22,Cerrado,2043986,0,69,F,Comercial,108044722,12,Barranquilla,Nissan,2017
2019-04-25,2019-09-25,Cerrado,2074453,0,68,M,Particular,96638150,16,Cartagena,Nissan,2022
2020-05-16,2020-05-16,Cerrado,1759375,0,45,F,Particular,48090663,3,Bogota,Toyota,2020
2020-10-25,2021-02-25,Cerrado,826743,0,29,F,Comercial,31820341,15,Cali,Chevrolet,2020
2022-12-19,2023-04-19,Cerrado,746875,0,34,M,Particular,53602652,19,Cali,Chevrolet,2001
2021-11-18,2022-06-18,Cerrado,2968289,0,51,F,Comercial,119285616,15,Cartagena,Renault,2012
2019-12-09,2020-09-09,Cerrado,2386433,0,36,F,Particular,92149109,17,Bogota,Mazda,2023
2024-10-09,,Abierto,0,2302668,38,F,Particular,115906183,15,Medellin,Renault,2011
2020-11-16,2022-06-16,Cerrado,1406477,0,49,F,Particular,83164599,12,Cali,Chevrolet,2021
2018-05-07,2018-05-07,Cerrado,2887764,0,61,M,Particular,68035583,11,Medellin,Chevrolet,2011
2023-12-23,2024-07-23,Cerrado,2742313,0,48,F,Comercial,48227446,0,Cartagena,Mazda,2006
2024-07-06,2024-09-06,Cerrado,630153,0,54,F,Particular,28253343,14,Medellin,Renault,2010
2022-07-11,,Abierto,0,946541,47,F,Particular,31516583,8,Bogota,Toyota,2021
2024-09-05,,Abierto,0,1983606,28,M,Particular,90880497,1,Bogota,Mazda,2014
2018-01-08,2018-08-08,Cerrado,742474,0,21,M,Particular,116602238,19,Cali,Chevrolet,2023
2019-09-05,2020-01-05,Cerrado,1306557,0,33,M,Particular,62418837,12,Barranquilla,Mazda,2020
2021-07-08,2021-09-08,Cerrado,2167776,0,58,F,Comercial,57425880,9,Bogota,Nissan,2005
2021-05-07,2022-01-07,Cerrado,2644595,0,60,M,Particular,80933993,10,Medellin,Chevrolet,2002
2019-08-21,2021-12-21,Cerrado,1435658,0,33,M,Particular,23015729,19,Cartagena,Renault,2001
2022-10-30,2022-10-30,Cerrado,2138779,0,25,M,Comercial,100150098,12,Cali,Toyota,2018
2019-01-21,2020-02-21,Cerrado,877565,0,38,F,Particular,63851007,17,Cartagena,Toyota,2004
2024-11-24,,Abierto,0,1544097,66,F,Particular,42526477,9,Barranquilla,Toyota,2000
2018-06-28,2018-07-28,Cerrado,1103464,0,44,M,Particular,79434382,1,Cali,Mazda,2023
2024-11-02,,Abierto,0,2149066,27,M,Particular,114734666,3,Cartagena,Nissan,2016
2020-03-25,2020-04-25,Cerrado,2634809,0,59,M,Particular,24182764,19,Cartagena,Mazda,2005
2022-12-23,2023-09-23,Cerrado,1390534,0,43,F,Particular,92853866,2,Cali,Renault,2006
2018-12-24,2019-05-24,Cerrado,1707667,0,52,F,Particular,92652750,16,Cartagena,Nissan,2012
2024-08-20,2024-10-20,Cerrado,2192207,0,65,M,Particular,74668625,6,Medellin,Nissan,2015
2019-12-03,2020-01-03,Cerrado,37216120,0,43,M,Particular,63080715,10,Barranquilla,Toyota,2016
2022-10-17,2023-07-17,Cerrado,1126596,0,48,M,Particular,77792564,12,Cartagena,Toyota,2017
2020-02-21,2021-03-21,Cerrado,1233556,0,55,M,Comercial,100947508,7,Barranquilla,Nissan,2020
2018-03-23,2018-11-23,Cerrado,1540351,0,20,F,Particular,34976604,2,Barranquilla,Nissan,2013
2018-07-04,2019-04-04,Cerrado,1868101,0,61,M,Particular,47662147,6,Bogota,Renault,2016
2024-05-24,,Abierto,0,30426732,59,F,Comercial,88785974,2,Medellin,Chevrolet,2013
2020-06-01,2020-11-01,Cerrado,2195390,0,69,M,Particular,43057603,2,Bogota,Toyota,2021
2019-05-22,2019-07-22,Cerrado,1379767,0,45,F,Particular,53731780,16,Medellin,Chevrolet,2011
2023-08-04,2023-12-04,Cerrado,887340,0,70,M,Particular,36916560,5,Barranquilla,Chevrolet,2016
2022-01-25,2024-11-25,Cerrado,1455388,0,65,F,Particular,29594273,12,Bogota,Toyota,2005
2018-01-30,2018-06-30,Cerrado,2550528,0,45,F,Comercial,96699711,3,Cartagena,Mazda,2015
2023-04-17,,Abierto,0,2193092,39,M,Particular,27373212,5,Cartagena,Nissan,2017
2023-09-10,2024-05-10,Cerrado,2574728,0,73,F,Particular,94034110,9,Cali,Chevrolet,2000
2021-08-09,2022-05-09,Cerrado,2263968,0,53,F,Particular,79316271,11,Barranquilla,Chevrolet,2006
2021-04-11,2021-06-11,Cerrado,2203364,0,64,F,Particular,76438319,0,Cali,Chevrolet,2018
2021-02-25,2021-06-25,Cerrado,2811750,0,58,F,Comercial,94525640,13,Bogota,Renault,2021
2018-03-27,2018-12-27,Cerrado,2240024,0,63,F,Particular,22141060,12,Cali,Nissan,2020
2021-08-31,2022-04-30,Cerrado,1611901,0,74,F,Particular,102761568,17,Medellin,Renault,2012
2023-09-07,,Abierto,0,2690043,41,F,Particular,44175766,3,Barranquilla,Renault,2015
2023-12-10,2024-02-10,Cerrado,905960,0,20,F,Comercial,37009849,9,Cali,Renault,2022
2021-06-28,2022-03-28,Cerrado,2331533,0,31,M,Particular,76395748,0,Medellin,Renault,2020
2024-09-16,2024-09-16,Cerrado,1313225,0,62,F,Comercial,32465339,2,Barranquilla,Toyota,2012
2019-11-14,2020-02-14,Cerrado,956944,0,67,M,Particular,117270009,8,Bogota,Nissan,2018
2018-09-29,2019-04-29,Cerrado,1532486,0,29,F,Particular,69020256,7,Barranquilla,Mazda,2020
2023-01-10,,Abierto,0,2719940,62,F,Particular,20480617,6,Bogota,Chevrolet,2001
2023-12-01,,Abierto,0,2941914,40,F,Particular,104176984,9,Barranquilla,Nissan,2019
2022-09-26,2023-02-26,Cerrado,31116084,0,31,F,Particular,89168982,2,Barranquilla,Nissan,2012
2021-11-18,2022-08-18,Cerrado,1668550,0,42,F,Particular,61541496,13,Medellin,Nissan,2014
2018-01-19,2018-08-19,Cerrado,2928846,0,45,F,Particular,105230362,12,Barranquilla,Nissan,2000
2023-02-19,2023-10-19,Cerrado,2502777,0,68,M,Particular,85655435,2,Medellin,Toyota,2001
2019-04-10,2020-01-10,Cerrado,31478406,0,57,M,Particular,36529759,8,Barranquilla,Chevrolet,2010
2019-11-22,2020-05-22,Cerrado,2084010,0,32,F,Particular,109596292,19,Bogota,Toyota,2023
2020-10-07,2021-09-07,Cerrado,2632205,0,48,F,Particular,57142048,7,Barranquilla,Chevrolet,2001
2021-04-29,2021-11-29,Cerrado,961548,0,22,F,Particular,84352167,2,Cali,Toyota,2012
2022-02-25,2022-03-25,Cerrado,713007,0,45,F,Comercial,45447036,17,Barranquilla,Chevrolet,2003
2018-06-12,2021-05-12,Cerrado,1517152,0,41,M,Particular,29868401,4,Cartagena,Mazda,2011
2022-06-24,2022-09-24,Cerrado,2745037,0,67,F,Particular,99934138,2,Cartagena,Mazda,2006
2018-10-22,2021-06-22,Cerrado,2446476,0,33,M,Particular,67586113,2,Bogota,Mazda,2001
2019-08-02,2019-11-02,Cerrado,36523099,0,65,F,Particular,101110858,17,Bogota,Toyota,2003
2022-11-03,2024-04-03,Cerrado,2258927,0,57,M,Particular,62108981,9,Cali,Renault,2007
2022-05-05,2023-01-05,Cerrado,836677,0,22,F,Comercial,45432874,0,Barranquilla,Chevrolet,2005
2024-06-07,2024-10-07,Cerrado,34871394,0,47,F,Particular,36000532,3,Cali,Toyota,2021
2021-08-24,2023-12-24,Cerrado,1268202,0,40,F,Particular,46674654,12,Medellin,Nissan,2022
2023-12-12,2024-07-12,Cerrado,2717090,0,20,M,Particular,39066403,5,Cali,Mazda,2020
2018-07-14,2019-09-14,Cerrado,1331359,0,51,F,Particular,28315316,10,Medellin,Renault,2020
2020-04-21,2021-01-21,Cerrado,626094,0,24,F,Particular,62357606,19,Cartagena,Toyota,2015
2024-07-26,2024-07-26,Cerrado,883114,0,20,F,Particular,84391252,10,Medellin,Mazda,2015
2023-02-10,2023-05-10,Cerrado,2347617,0,50,M,Particular,49481558,1,Bogota,Nissan,2007
2022-11-27,2023-04-27,Cerrado,2592870,0,24,M,Particular,51226846,11,Barranquilla,Mazda,2001
2019-05-04,2021-08-04,Cerrado,2786841,0,20,F,Particular,101217911,4,Medellin,Renault,2011
2024-02-26,2024-02-26,Cerrado,1418503,0,59,F,Particular,109654000,3,Cartagena,Mazda,2002
2024-12-30,,Abierto,0,1516441,32,F,Particular,42048715,16,Barranquilla,Chevrolet,2005
2022-05-23,2022-12-23,Cerrado,1642192,0,70,M,Particular,30718737,14,Cartagena,Mazda,2019
2019-03-22,2019-11-22,Cerrado,1866269,0,57,M,Comercial,21696807,2,Medellin,Chevrolet,2000
2018-03-21,2018-05-21,Cerrado,2467362,0,55,F,Particular,97074810,6,Barranquilla,Renault,2000
2020-01-15,2022-07-15,Cerrado,1128128,0,46,M,Particular,110190554,0,Medellin,Mazda,2013
2023-02-04,2023-04-04,Cerrado,1328837,0,18,F,Particular,40970225,14,Medellin,Toyota,2006
2022-01-05,2022-03-05,Cerrado,1885230,0,62,M,Particular,100198374,11,Medellin,Mazda,2007
2020-07-19,2021-02-19,Cerrado,2208107,0,20,F,Particular,64117551,11,Cartagena,Renault,2019
2023-04-19,2023-09-19,Cerrado,34161118,0,63,M,Particular,58825751,14,Barranquilla,Renault,2014
2018-09-29,2018-09-29,Cerrado,1734942,0,72,M,Particular,25782435,6,Cali,Mazda,2002
2021-09-28,2023-11-28,Cerrado,2252848,0,43,F,Particular,54879398,4,Cali,Nissan,2005
2023-12-12,2023-12-12,Cerrado,860836,0,71,M,Particular,44191878,13,Bogota,Nissan,2002
2022-02-22,2022-03-22,Cerrado,1003460,0,41,M,Particular,67045263,17,Cali,Renault,2002
2019-11-17,2021-10-17,Cerrado,1767103,0,27,M,Comercial,24706790,0,Cartagena,Chevrolet,2006
2022-09-23,2022-12-23,Cerrado,1150176,0,55,M,Comercial,59063048,5,Cartagena,Nissan,2006
2019-10-14,2020-10-14,Cerrado,2460265,0,35,F,Particular,73749298,5,Cali,Nissan,2013
2018-10-24,2018-12-24,Cerrado,2046469,0,40,F,Particular,118198235,1,Bogota,Toyota,2008
2021-02-16,2021-02-16,Cerrado,1387761,0,34,M,Particular,66333262,0,Medellin,Mazda,2011
2019-09-13,2019-11-13,Cerrado,1949349,0,58,M,Particular,98681807,10,Cartagena,Toyota,2003
2022-07-13,2023-04-13,Cerrado,1295299,0,23,F,Particular,81732023,16,Cartagena,Renault,2004
2022-07-13,2023-03-13,Cerrado,2796344,0,22,F,Particular,66384301,14,Cali,Toyota,2022
2024-07-26,2024-10-26,Cerrado,1366342,0,40,F,Particular,33910100,16,Medellin,Nissan,2016
2022-07-31,2023-02-28,Cerrado,2503182,0,61,M,Particular,45287642,17,Cartagena,Renault,2000
2018-09-12,2019-05-12,Cerrado,2942653,0,19,F,Particular,36783607,19,Barranquilla,Nissan,2017
2021-07-11,2022-02-11,Cerrado,1999610,0,54,M,Particular,104794844,8,Bogota,Renault,2005
2018-01-29,2020-05-29,Cerrado,638036,0,38,M,Particular,93656783,2,Cali,Toyota,2012
2024-11-19,,Abierto,0,2798412,57,F,Particular,87386303,13,Cali,Nissan,2012
2020-11-24,2021-11-24,Cerrado,1540679,0,65,M,Particular,79508462,14,Medellin,Chevrolet,2011
2020-01-19,2020-06-19,Cerrado,1299196,0,68,M,Particular,112405542,9,Cartagena,Renault,2021
2021-08-10,2022-04-10,Cerrado,1325890,0,19,M,Particular,104162069,9,Bogota,Renault,2006
2019-08-25,2019-10-25,Cerrado,2694702,0,31,F,Particular,111722023,17,Cartagena,Renault,2000
2020-12-27,2021-03-27,Cerrado,760685,0,61,F,Comercial,86619369,19,Barranquilla,Toyota,2004
2018-05-11,2018-11-11,Cerrado,2905469,0,46,M,Comercial,116405203,5,Cartagena,Toyota,2008
2018-04-21,2019-04-21,Cerrado,1716182,0,64,M,Particular,67852980,18,Medellin,Toyota,2013
2020-04-10,2020-08-10,Cerrado,1318471,0,26,M,Particular,28693077,9,Bogota,Mazda,2021
2019-10-28,2020-03-28,Cerrado,1914707,0,48,M,Particular,103956715,12,Cali,Mazda,2015
2020-12-02,2023-07-02,Cerrado,2407133,0,57,F,Particular,74743677,9,Cartagena,Toyota,2001
2020-05-24,2020-08-24,Cerrado,31876548,0,66,F,Particular,81474220,8,Cartagena,Chevrolet,2004
2021-08-10,2022-03-10,Cerrado,2831744,0,21,M,Comercial,113705070,19,Medellin,Toyota,2016
2018-10-12,2018-11-12,Cerrado,1094788,0,22,F,Particular,83427466,16,Cartagena,Renault,2005
2019-07-18,2019-12-18,Cerrado,2290820,0,35,M,Particular,34352585,6,Cartagena,Nissan,2000
2018-01-19,2018-05-19,Cerrado,2561063,0,64,F,Particular,32698502,13,Cartagena,Mazda,2000
2019-07-01,2019-07-01,Cerrado,1951788,0,20,M,Particular,116482995,12,Cartagena,Chevrolet,2017
2018-02-17,2018-09-17,Cerrado,2634119,0,29,M,Particular,65002973,7,Cartagena,Renault,2004
2022-11-04,2023-03-04,Cerrado,31023471,0,36,M,Comercial,43321852,15,Medellin,Mazda,2010
2023-08-05,2023-11-05,Cerrado,1625322,0,47,M,Comercial,21630141,6,Cartagena,Toyota,2008
2018-08-07,2020-06-07,Cerrado,2573131,0,64,M,Particular,115424072,15,Barranquilla,Mazda,2000
2020-02-05,2020-04-05,Cerrado,30560368,0,47,F,Particular,46131830,1,Cartagena,Chevrolet,2001
2023-09-10,2024-02-10,Cerrado,697885,0,56,M,Particular,108344842,5,Barranquilla,Chevrolet,2013
2024-04-25,,Abierto,0,2341522,27,M,Particular,32390753,12,Bogota,Mazda,2004
2018-11-04,2018-12-04,Cerrado,37871299,0,18,M,Particular,26361998,0,Barranquilla,Renault,2006
2024-06-12,,Abierto,0,30342434,63,F,Comercial,74603295,2,Bogota,Mazda,2020
2019-07-22,2019-11-22,Cerrado,834203,0,47,M,Particular,111689884,9,Cartagena,Renault,2009
2021-01-27,2021-10-27,Cerrado,1994013,0,49,M,Particular,85942999,7,Cali,Nissan,2005
2023-08-31,2023-12-31,Cerrado,1387397,0,62,M,Particular,84168900,3,Cali,Toyota,2000
2018-08-19,2019-01-19,Cerrado,684200,0,60,M,Particular,66292827,1,Barranquilla,Mazda,2023
2018-03-23,2018-08-23,Cerrado,2527548,0,70,M,Particular,55885874,2,Medellin,Mazda,2004
2018-08-05,2021-01-05,Cerrado,681265,0,61,M,Particular,114297858,4,Bogota,Nissan,2016
2018-12-01,2019-06-01,Cerrado,2434247,0,23,F,Particular,34530290,12,Bogota,Nissan,2001
2019-07-13,2019-09-13,Cerrado,1266404,0,34,F,Particular,59494946,18,Barranquilla,Toyota,2017
2020-05-23,2020-12-23,Cerrado,1070794,0,19,F,Particular,118877223,12,Cartagena,Renault,2015
2020-01-23,2021-11-23,Cerrado,630505,0,72,F,Particular,88474805,8,Medellin,Toyota,2013
2019-08-17,2019-10-17,Cerrado,31867609,0,36,M,Particular,23176236,0,Cartagena,Toyota,2012
2022-12-28,2023-04-28,Cerrado,2073362,0,18,M,Particular,51191746,3,Barranquilla,Toyota,2003
2022-08-06,2023-03-06,Cerrado,1747851,0,65,F,Particular,80439644,18,Medellin,Chevrolet,2015
2019-07-07,2022-06-07,Cerrado,2851728,0,23,M,Comercial,74098905,12,Cartagena,Toyota,2009
2022-01-22,2022-06-22,Cerrado,1559546,0,57,M,Particular,46172357,0,Medellin,Nissan,2013
2020-02-22,2020-09-22,Cerrado,32038678,0,54,M,Particular,21906559,16,Medellin,Nissan,2013
2023-11-05,2023-12-05,Cerrado,2307963,0,31,F,Particular,78072587,15,Cartagena,Mazda,2012
2019-05-28,2020-02-28,Cerrado,2776434,0,20,F,Comercial,60548002,2,Cali,Chevrolet,2007
2020-09-10,2020-11-10,Cerrado,35636277,0,51,M,Particular,83813925,14,Bogota,Mazda,2022
2019-08-10,2019-12-10,Cerrado,668421,0,52,F,Comercial,109167429,7,Bogota,Toyota,2019
2022-02-10,2022-10-10,Cerrado,952488,0,27,M,Comercial,92266232,19,Barranquilla,Nissan,2003
2024-12-20,,Abierto,0,1102673,61,M,Particular,96383952,13,Cartagena,Toyota,2012
2020-08-13,2020-11-13,Cerrado,1391571,0,32,M,Particular,57321800,6,Cartagena,Chevrolet,2003
2020-01-13,2021-05-13,Cerrado,2132360,0,27,F,Particular,72638851,17,Barranquilla,Renault,2008
2019-03-25,2019-12-25,Cerrado,35330670,0,50,M,Comercial,88991817,12,Bogota,Renault,2015
2019-08-11,2020-03-11,Cerrado,1689381,0,59,F,Comercial,20482719,16,Bogota,Toyota,2012
2018-09-17,2018-11-17,Cerrado,1803083,0,38,F,Comercial,85830788,15,Bogota,Nissan,2002
2024-11-15,,Abierto,0,2461615,26,M,Comercial,109765795,19,Barranquilla,Toyota,2008
2018-04-04,2018-10-04,Cerrado,1036889,0,36,M,Particular,91086367,8,Barranquilla,Renault,2009
2020-10-17,2021-02-17,Cerrado,1337632,0,27,F,Particular,100169422,3,Bogota,Chevrolet,2020
2023-05-14,,Abierto,0,1536224,19,M,Particular,37783456,4,Barranquilla,Toyota,2002
2021-10-07,2024-07-07,Cerrado,2487877,0,73,M,Particular,50871057,15,Cali,Nissan,2018
2021-02-05,2021-10-05,Cerrado,2794293,0,29,M,Particular,90237893,7,Bogota,Mazda,2010
2024-07-30,,Abierto,0,1135993,25,F,Particular,84419680,8,Cartagena,Mazda,2006
2024-11-21,,Abierto,0,2437240,64,F,Particular,87380333,17,Barranquilla,Renault,2020
2023-11-13,2024-02-13,Cerrado,2144840,0,48,M,Particular,114713033,11,Cartagena,Nissan,2009
2020-05-17,2020-12-17,Cerrado,1502537,0,50,M,Particular,63920403,17,Barranquilla,Chevrolet,2004
2018-04-01,2021-02-01,Cerrado,2203252,0,18,M,Particular,42190639,12,Medellin,Nissan,2000
2022-01-19,2022-10-19,Cerrado,2049114,0,24,M,Particular,23729120,3,Medellin,Renault,2019
2020-08-12,2021-05-12,Cerrado,1170195,0,35,M,Comercial,90666706,0,Bogota,Toyota,2011
2024-08-28,2024-11-28,Cerrado,1121407,0,31,M,Particular,80688657,19,Cali,Nissan,2002
2018-01-23,2018-06-23,Cerrado,1229941,0,53,M,Particular,81410820,14,Bogota,Renault,2008
2022-09-22,2023-01-22,Cerrado,36775353,0,54,M,Comercial,58726387,1,Cali,Mazda,2002
2018-01-23,2018-04-23,Cerrado,1790064,0,25,M,Particular,57447402,13,Cartagena,Chevrolet,2023
2022-09-18,2023-06-18,Cerrado,2159052,0,72,F,Comercial,75405566,7,Barranquilla,Toyota,2002
2024-06-16,2024-07-16,Cerrado,2153325,0,57,M,Particular,65435729,14,Medellin,Toyota,2010
2021-12-11,2022-02-11,Cerrado,1480178,0,38,F,Particular,42465874,5,Cartagena,Mazda,2000
2021-09-18,2022-02-18,Cerrado,2035129,0,59,F,Comercial,80361206,5,Cali,Renault,2016
2019-07-29,2019-10-29,Cerrado,2476211,0,66,M,Particular,40255661,4,Medellin,Chevrolet,2005
2023-11-21,,Abierto,0,1575719,54,F,Particular,99229575,16,Medellin,Renault,2000
2024-12-22,,Abierto,0,1826083,53,M,Particular,74662678,15,Cali,Mazda,2002
2020-04-07,2020-07-07,Cerrado,1812238,0,63,F,Particular,78229401,0,Cali,Nissan,2010
2018-07-08,2018-09-08,Cerrado,2518936,0,45,F,Particular,34102401,2,Bogota,Mazda,2019
2019-04-05,2020-09-05,Cerrado,1390546,0,63,M,Particular,59270538,3,Cartagena,Chevrolet,2010
2024-02-15,2024-04-15,Cerrado,35792249,0,51,F,Particular,74504192,10,Cartagena,Toyota,2020
2018-12-17,2019-04-17,Cerrado,38767095,0,42,M,Particular,70903141,17,Medellin,Mazda,2013
2019-08-04,2020-04-04,Cerrado,31281282,0,62,F,Particular,65152496,16,Medellin,Chevrolet,2000
2023-12-02,2023-12-02,Cerrado,2048544,0,65,M,Particular,36694095,1,Medellin,Nissan,2005
2023-11-22,2024-11-22,Cerrado,1959397,0,71,M,Particular,77408227,10,Cartagena,Chevrolet,2011
2019-09-12,2020-05-12,Cerrado,1925474,0,55,F,Particular,22900705,15,Cali,Toyota,2009
2022-03-12,2022-06-12,Cerrado,2430432,0,33,F,Particular,105039663,8,Medellin,Renault,2012
2021-09-30,2022-01-30,Cerrado,36594931,0,54,F,Particular,108706085,9,Barranquilla,Toyota,2005
2024-08-31,,Abierto,0,1128934,48,M,Particular,47108461,13,Barranquilla,Chevrolet,2007
2022-12-07,,Abierto,0,2744928,27,F,Particular,106770086,9,Cali,Renault,2002
2021-05-17,2021-12-17,Cerrado,1415450,0,47,F,Particular,23730514,5,Bogota,Nissan,2007
